
Circuit: Title: diamond buffer

Circuit: Title: diamond buffer
Date: Sun May 29 14:03:03  2011


                             Title: diamond buffer
                             DC transfer characteristic  Sun May 29 14:03:03  2011
--------------------------------------------------------------------------------
Index   v-sweep         v(4)            v(5)            v(6)            
--------------------------------------------------------------------------------
67	-3.300000e-01	3.514563e-01	-9.279686e-01	-2.609580e-01	
68	-3.200000e-01	3.611439e-01	-9.188365e-01	-2.516013e-01	
69	-3.100000e-01	3.708282e-01	-9.096789e-01	-2.422325e-01	
70	-3.000000e-01	3.805091e-01	-9.004972e-01	-2.328526e-01	
71	-2.900000e-01	3.901865e-01	-8.912925e-01	-2.234621e-01	
72	-2.800000e-01	3.998603e-01	-8.820663e-01	-2.140620e-01	
73	-2.700000e-01	4.095305e-01	-8.728196e-01	-2.046527e-01	
74	-2.600000e-01	4.191969e-01	-8.635532e-01	-1.952349e-01	
75	-2.500000e-01	4.288595e-01	-8.542683e-01	-1.858092e-01	
76	-2.400000e-01	4.385181e-01	-8.449658e-01	-1.763762e-01	
77	-2.300000e-01	4.481728e-01	-8.356463e-01	-1.669362e-01	
78	-2.200000e-01	4.578232e-01	-8.263107e-01	-1.574898e-01	
79	-2.100000e-01	4.674696e-01	-8.169598e-01	-1.480374e-01	
80	-2.000000e-01	4.771115e-01	-8.075943e-01	-1.385796e-01	
81	-1.900000e-01	4.867490e-01	-7.982145e-01	-1.291165e-01	
82	-1.800000e-01	4.963819e-01	-7.888214e-01	-1.196487e-01	
83	-1.700000e-01	5.060102e-01	-7.794153e-01	-1.101766e-01	
84	-1.600000e-01	5.156336e-01	-7.699968e-01	-1.007003e-01	
85	-1.500000e-01	5.252522e-01	-7.605664e-01	-9.122039e-02	
86	-1.400000e-01	5.348656e-01	-7.511246e-01	-8.173709e-02	
87	-1.300000e-01	5.444739e-01	-7.416718e-01	-7.225074e-02	
88	-1.200000e-01	5.540768e-01	-7.322084e-01	-6.276160e-02	
89	-1.100000e-01	5.636742e-01	-7.227348e-01	-5.326997e-02	
90	-1.000000e-01	5.732660e-01	-7.132514e-01	-4.377621e-02	
91	-9.000000e-02	5.828520e-01	-7.037585e-01	-3.428053e-02	
92	-8.000000e-02	5.924319e-01	-6.942565e-01	-2.478321e-02	
93	-7.000000e-02	6.020057e-01	-6.847456e-01	-1.528450e-02	
94	-6.000000e-02	6.115731e-01	-6.752263e-01	-5.784749e-03	
95	-5.000000e-02	6.211340e-01	-6.656987e-01	3.715868e-03	
96	-4.000000e-02	6.306881e-01	-6.561631e-01	1.321707e-02	
97	-3.000000e-02	6.402352e-01	-6.466199e-01	2.271864e-02	
98	-2.000000e-02	6.497752e-01	-6.370691e-01	3.222022e-02	
99	-1.000000e-02	6.593077e-01	-6.275112e-01	4.172165e-02	
100	7.528700e-16	6.688326e-01	-6.179463e-01	5.122264e-02	
101	1.000000e-02	6.783494e-01	-6.083746e-01	6.072294e-02	
102	2.000000e-02	6.878581e-01	-5.987962e-01	7.022228e-02	
103	3.000000e-02	6.973583e-01	-5.892116e-01	7.972042e-02	
104	4.000000e-02	7.068497e-01	-5.796207e-01	8.921707e-02	
105	5.000000e-02	7.163320e-01	-5.700238e-01	9.871203e-02	
106	6.000000e-02	7.258049e-01	-5.604211e-01	1.082049e-01	
107	7.000000e-02	7.352679e-01	-5.508127e-01	1.176955e-01	
108	8.000000e-02	7.447208e-01	-5.411988e-01	1.271835e-01	
109	9.000000e-02	7.541631e-01	-5.315795e-01	1.366687e-01	
110	1.000000e-01	7.635945e-01	-5.219550e-01	1.461506e-01	
111	1.100000e-01	7.730144e-01	-5.123254e-01	1.556291e-01	
112	1.200000e-01	7.824225e-01	-5.026908e-01	1.651037e-01	

Index   v-sweep         v(4)            v(5)            v(6)            
--------------------------------------------------------------------------------
113	1.300000e-01	7.918182e-01	-4.930515e-01	1.745742e-01	
114	1.400000e-01	8.012010e-01	-4.834074e-01	1.840400e-01	
115	1.500000e-01	8.105703e-01	-4.737588e-01	1.935011e-01	
116	1.600000e-01	8.199256e-01	-4.641057e-01	2.029568e-01	
117	1.700000e-01	8.292662e-01	-4.544482e-01	2.124069e-01	
118	1.800000e-01	8.385915e-01	-4.447866e-01	2.218508e-01	
119	1.900000e-01	8.479007e-01	-4.351207e-01	2.312881e-01	
120	2.000000e-01	8.571930e-01	-4.254509e-01	2.407184e-01	
121	2.100000e-01	8.664676e-01	-4.157771e-01	2.501411e-01	
122	2.200000e-01	8.757237e-01	-4.060995e-01	2.595557e-01	
123	2.300000e-01	8.849602e-01	-3.964180e-01	2.689616e-01	
124	2.400000e-01	8.941762e-01	-3.867330e-01	2.783582e-01	
125	2.500000e-01	9.033705e-01	-3.770443e-01	2.877448e-01	
126	2.600000e-01	9.125419e-01	-3.673522e-01	2.971207e-01	
127	2.700000e-01	9.216892e-01	-3.576565e-01	3.064851e-01	
128	2.800000e-01	9.308109e-01	-3.479576e-01	3.158373e-01	
129	2.900000e-01	9.399055e-01	-3.382553e-01	3.251763e-01	
130	3.000000e-01	9.489714e-01	-3.285499e-01	3.345011e-01	
131	3.100000e-01	9.580066e-01	-3.188413e-01	3.438107e-01	
132	3.200000e-01	9.670093e-01	-3.091297e-01	3.531039e-01	
133	3.300000e-01	9.759772e-01	-2.994150e-01	3.623794e-01	
134	3.400000e-01	9.849080e-01	-2.896975e-01	3.716360e-01	
135	3.500000e-01	9.937990e-01	-2.799770e-01	3.808719e-01	
136	3.600000e-01	1.002647e+00	-2.702537e-01	3.900856e-01	
137	3.700000e-01	1.011450e+00	-2.605276e-01	3.992750e-01	
138	3.800000e-01	1.020203e+00	-2.507989e-01	4.084383e-01	
139	3.900000e-01	1.028902e+00	-2.410674e-01	4.175728e-01	
